ID,NAME,FOLLOWER_COUNT,ANSWER_COUNT
34300919,有哪些风格较为清新的时装品牌？,24966,131
27139507,眉型对一个人气质的影响有多大？如何选择适合自己的眉型？,39232,223
28070701,有哪些有利于学习的 App？,67099,818
29295145,日本有哪些糟糕之处？,43930,1217
40778754,现实中真的有书中所说的那种「绝世美人」吗？,57536,4461
25695912,男生有文化到底有多重要？,53678,1571
20364185,如何做到流畅阅读英文资料和听懂国外公开课？,29484,112
27393115,婚后生活是一种什么样的体验？,28254,856
26680768,你的学校有哪些令你赞不绝口的设计？,32195,3122
24319743,普通人与亿万富翁之间的差距是什么？,36235,1236
21161575,20 到 30 岁男士背什么包比较好？,28118,296
24646386,你在生活中遇到过哪些「扫地僧」式的人物？,42136,1231
20432484,怎样的旅行才称得上「会玩」？,27851,444
19942050,如何成为一个会讲故事的人？,44246,372
24044703,如何挑逗男朋友？,35559,295
21664179,如何在论文中画出漂亮的插图？,39235,177
20416183,你见过的最阴暗的事是什么？,59516,2088
29670223,男生应该怎么搭配衣服？,40076,338
20436327,长时间坐着工作，如何选择舒服的椅子？,32310,270
35727570,你所见过最牛的盈利系统有哪些？,28983,569
27622578,长期早起是种怎样的体验？,29179,1308
30380948,有哪些可以满足中二情结的日常用品？,37298,524
27020239,美国名校学霸们是怎么努力的？,39658,124
19602470,有哪些能提高逻辑思维能力的书或者资料值得推荐？,37665,243
25150363,如何理解「索尼大法好」？,27184,480
28722946,有哪些结局难猜的故事？,48899,1604
27092362,你听过最搞笑的笑话是什么？,35234,1044

29224038,在线教育平台上有哪些让你相见恨晚的计算机或互联网课程？,30479,78
31551594,装逼失败是怎样一种体验？,69616,4696
38166506,有哪些在发达国家很普遍，在中国却行不通的商业模式？,31641,878
39164259,如何在一个月内对 Photoshop 技术有所突破？,38585,229
37148904,为什么大学过的比高中还累？,32896,1978
30062423,有哪些「一张照片，就是一个故事」的照片？,63075,4778
20166937,自学考雅思 7.0，要做到些什么？ 怎么学？,52126,513
25551786,女孩收入达到多高时可以购买奢侈品？,45716,3585
31558327,有哪些知道作者时会吓一跳的熟悉的词句？,27462,899
35586343,你用手机拍过哪些满意的照片？,35008,11687
20509967,怎么学习服装色彩搭配？,31800,154
38624160,有哪些没有十年以上网龄就不会知道的事情？,43012,9674
39057568,你什么时候觉得如果自己不努力，背后会是万丈深渊？,63714,3573
20757251,哪些事情让你觉得「哇！还可以这么干」？,26169,481
38455082,长时间坚持做一件事是怎么样的体验？,65723,2071
26156210,2014 年「双十一」有哪些值得购买的商品？,21962,225
37421586,医生遇到过哪些「这居然都能死」的病人？,92068,2549
23165377,放弃一个喜欢很久的人是什么感觉？,28967,5464
36195435,女孩子要怎么变的更有魅力？,46599,604
21417111,通过哪些专门的发声和气息练习，可以让自己发声既不费力又很清晰通透？,29884,89
27910572,朋友圈里常发什么样的文字图片的人比较讨厌？,31199,2975
20220067,考研英语达到 70 分是个什么概念？什么感觉？,41945,2489
21107187,如何自己制定健身训练计划？,30902,125
35391681,以男生的眼光来看，女生有哪些加分项？,40061,1753
40000616,你听过的最霸气，最有气势的一句诗词是什么？,71627,10833
23879135,如何掌握做超级好吃便当的技能？,49408,233
19820483,26 岁的时候你正在做什么？想要做什么？,24241,1369
26720950,女孩子应该掌握的小技能有哪些？,34636,461
22414130,如何制作出像顶尖咨询公司咨询顾问们那种风格的 PPT？,37813,142
20937691,你认为自己最好的照片是哪张？,23710,1739
27306335,如何更好地控制情绪，不「抬杠」？,32992,782
33457958,知乎上是真的有那么多白手起家创业几年后年收入百万的大神吗？,33245,1171
25867086,一个人在周末可以哪些事？,50344,1313
33110020,有哪些看似精妙实则很蠢的设计？,72402,7389
31457081,放下一个很爱的人是什么心情？,47126,9983
22542607,有什么冷门、小众的爱好？,40841,1038
35318941,真的会有人有某种天赋却被埋没一生吗？,31288,1643
36390957,亚洲有哪些气质超群的女明星？,53482,5780
37273749,你看过的最奇葩的电影是哪一部？,43691,1470
20959982,女生喜欢一个男生的时候眼神是什么样子？,43858,3141
20948601,职场中，哪些习惯、行为或者说小动作会给你减分？,35886,347
30086061,你从第一份工作中学到的最深刻的经验是什么？,27574,1814
19988077,苦难有什么价值？,27315,1493
21172736,参加陌生的聚会有什么技巧吗？,25083,153
37093377,穷养的女孩和富养的女孩的区别在哪？,78176,7802
27463242,你拍过最孤独的照片是哪张？,40004,8160
41822206,有什么笑话可以笑一辈子？,89757,3821
